card,title,content
80,푸드,치킨/피자 10% 청구할인
80,기타,"카드 ""Touching"" 서비스 안내"
80,해외,해외이용 시 이용수수료 면제
80,유의사항,꼭 확인하세요!
81,소셜커머스,위메프 포인트 5% 적립
81,카페,스타벅스(사이렌오더 포함) 50% 청구 할인
81,편의점,편의점 업종 10% 청구 할인
81,유의사항,꼭 확인하세요!
82,쇼핑,"Well Living: 백화점, 온라인 쇼핑, 대형할인점 모아포인트 1% 적립"
82,통신,Well Living: 이동통신 모아포인트 1.5% 적립
82,병원,Well Living: 병원(동물병원 포함) 모아포인트 1.5% 적립
82,여행/숙박,"Enjoy Living: 해외, 면세점, 여행사 ,항공사 모아포인트 1.8% 적립"
82,골프,Enjoy Living: 골프 업종 3% 적립
82,프리미엄,프리미엄 골프/라이프 서비스 제공
82,유의사항,꼭 확인하세요!
83,유의사항,※ 해당 카드는 신규 발급이 중단되었습니다.
84,모든가맹점,모아포인트 0.8%~5% 적립
84,통신,이동통신 업종 모아포인트 5% 적립
84,대중교통,대중교통 업종 모아포인트 5% 적립
84,자동차,전기차 충전 모아포인트 5% 적립
84,카페,"스타벅스, 엔제리너스, 이디야 모아포인트 3% 적립"
84,영화,"CGV, 롯데시네마 모아포인트 3% 적립"
84,쇼핑,"백화점, 할인점, 온라인쇼핑 모아포인트 1% 적립"
84,주유,주유 모아포인트 1% 적립
84,해외,해외 가맹점 1% 적립
84,간편결제,주요 간편결제 모아포인트 3% 추가적립
84,유의사항,꼭 확인하세요!
85,쇼핑,온·오프라인 쇼핑 10% 청구할인
85,간편결제,온라인 업종 4대 PAY 결제 시 5% 추가할인
85,주유,4대 주유소 주말 주유시 리터당 60원 청구할인
85,카페,"스타벅스, 폴바셋 10% 청구할인"
85,금융,Two-in-One 결제서비스
85,유의사항,꼭 확인하세요!
86,모든가맹점,모든 국내 가맹점 0.7~1% 청구할인
86,주유,"S-OIL, 현대오일뱅크 리터당 60~100원 청구할인"
86,대중교통,대중교통 10% 청구할인
86,카페,"스타벅스, 폴바셋 10% 청구할인"
86,금융,Two-in-One 결제서비스
86,유의사항,꼭 확인하세요!
87,모든가맹점,국내외 가맹점 1.3%~0.8% 청구할인
87,공항라운지/PP,인천/김포/김해공항라운지 무료 이용 서비스 (MasterCard 브랜드로 발급 시 제공)
87,카페/디저트,제과점 1.3% 청구할인
87,편의점,편의점 1.3% 청구할인
87,대형마트,수퍼마켓 1.3% 청구할인
87,병원/약국,"병원, 약국 1.3% 청구할인"
87,쇼핑,"면세점, 해외이용금액 1.3% 청구할인"
87,뷰티/피트니스,뷰티 1.3% 청구할인
87,대중교통,대중교통 1.3% 청구할인
87,항공권,항공사 1.3% 청구할인
87,일반음식점,음식점 1.3% 청구할인
87,렌탈,렌탈관련 이용금액 0.8% 청구할인
87,교육/육아,"교육관련 이용금액 0.8% 청구할인
육아관련 이용금액 0.8% 청구할인"
87,영화/문화,"영화관련 이용금액 0.8% 청구할인
문화관련 이용금액 0.8% 청구할인"
87,주유,주유관련 이용금액 0.8% 청구할인
87,통신,통신관련 이용금액 0.8% 청구할인
87,유의사항,꼭 확인하세요!
88,교통,대중교통 33% 청구할인
88,카페,"커피 4대 브랜드 통합 (스타벅스, 투썸플레이스, 커피빈, 폴바셋) 55% 청구할인"
88,편의점,편의점 11% 청구할인
88,영화,"영화관 5,500원 할인"
88,유의사항,꼭 확인하세요!
89,주유,SK네트웍스 Most 주유소 리터당 최대 200원 청구할인
89,자동차,"CLUB Most 멤버십 서비스 제공 및 주차장 2,000원 청구할인"
89,영화,"영화관 업종 5,000원 청구할인"
89,테마파크,놀이공원 본인 자유이용권 50% 현장할인
89,유의사항,꼭 확인하세요!
90,유의사항,※ 해당 카드는 신규 발급이 중단되었습니다.
91,적립,전월이용 실적조건 없이 모아포인트 0.8~2% 적립
91,공항라운지/PP,국내외 공항라운지 무료 이용 서비스
91,바우처,"프리미엄 기프트 서비스(연 1회, 택1)"
91,프리미엄,프리미엄 투어 서비스
91,주유,"현대오일뱅크, S-OIL 주유 및 충전 시 리터당 60원 청구할인"
91,유의사항,꼭 확인하세요!
92,대한항공,"이용금액 1,000원당 대한항공 1~2 마일리지 적립"
92,공항라운지/PP,국내외 공항라운지 무료 이용 서비스
92,바우처,"프리미엄 기프트 서비스(연 1회, 택1)"
92,프리미엄,프리미엄 투어 서비스
92,주유,"현대오일뱅크, S-OIL 주유 및 충전 시 리터당 60원 청구할인"
92,유의사항,꼭 확인하세요!
93,아시아나항공,"이용금액 1,000원당 아시아나항공 1.5~3 마일리지 적립"
93,공항라운지/PP,국내외 공항라운지 무료 이용 서비스
93,바우처,"프리미엄 기프트 서비스(연 1회, 택1)"
93,프리미엄,프리미엄 투어 서비스
93,주유,"현대오일뱅크, S-OIL 주유 및 충전 시 리터당 60원 청구할인"
93,유의사항,꼭 확인하세요!
94,모든가맹점,모든 국내 가맹점 0.7%~1.0% 청구할인
94,주유,"S-OIL, 현대오일뱅크 리터당 60~100원 청구할인"
94,대중교통,대중교통 10% 청구할인
94,카페,"스타벅스, 폴바셋 10% 청구할인"
94,유의사항,꼭 확인하세요!
95,쇼핑,"갤러리아 백화점 3~5% 현장할인
갤러리아 백화점 무료주차권 제공, 무이자할부 제공"
95,주유,전국 모든 주유소(LPG충전소 포함) 4% 할인
95,통신,통신 4% 할인
95,대형마트,이마트 5% 할인
95,온라인쇼핑,"G마켓, 옥션, 갤러리아몰 5~7% 할인"
95,푸드,"아웃백, 스타벅스 10~20% 할인"
95,영화,"CGV, 메가박스 10~20% 할인"
95,기타,한화계열사 5~10% 할인
95,기타,청구할인 서비스 유의사항
95,적립,"갤러리아 마일리지 서비스
1,000원당 1점 적립"
95,프리미엄,"프리미엄 서비스
VISA PLATINUM 서비스"
95,유의사항,꼭 확인하세요!
96,모든가맹점,"국내외 모든 가맹점 0.5%~1.5% 기본 적립
특별 포인트 4%~20% 적립"
96,무이자할부,2~3개월 상시 무이자 할부 서비스
96,테마파크,주요 놀이공원 30%~50% 할인
96,프리미엄,브랜드 서비스
96,유의사항,꼭 확인하세요!
97,쇼핑,"신세계백화점, 신세계 스타일마켓 3~5% 할인 전자 쿠폰 월 3~6매 제공
신세계 백화점, SSG.com, 신세계 식당가, 신세계 면세점 이용 시 5% 씨티 포인트 적립"
97,모든가맹점,"국내외 모든 가맹점 0.5%~1.5% 기본 적립
특별 포인트 4%~20% 적립"
97,무이자할부,2~3개월 상시 무이자 할부 서비스
97,테마파크,주요 놀이공원 30%~50% 할인
97,프리미엄,프리미엄 서비스 및 브랜드 서비스 제공
97,유의사항,꼭 확인하세요!
98,쇼핑,"신세계백화점, 신세계 스타일마켓 3~5% 전자할인 쿠폰 제공(월 3~6매)
신세계백화점 무료주차권 제공, 2~3개월 무이자 할부 제공"
98,쇼핑,신세계 쇼핑 5% 할인
98,주유,"전국 모든 주유소(LPG, 충전소포함) 4% 할인"
98,온라인쇼핑,"SSG.com, G마켓, 옥션, 인터파크 7% 할인"
98,병원/약국,"병원, 약국 5% 할인"
98,통신,통신 5% 할인
98,푸드,"아웃백, 스타벅스 20% 할인"
98,영화,CGV/메가박스 20% 할인
98,프리미엄,프리미엄 서비스 및 VISA PLATINUM 서비스 제공
98,유의사항,꼭 확인하세요!
99,쇼핑,"신세계백화점, 신세계 스타일마켓 3~5% 전자할인 쿠폰 제공(월 3~6매)
신세계백화점 무료주차권 제공"
99,아시아나항공,아시아나 마일리지 적립
99,프리미엄,프리미엄 서비스 및 VISA PLATINUM 서비스 제공
99,유의사항,꼭 확인하세요!
100,할인,"전월 실적, 적립한도 없이 국내외가맹점 사용금액 0.7% 캐시백 적립
온라인 쇼핑, 해외, 휴대폰요금 7% 캐시백 및 월 최대 2만 5천 캐시백 적립"
100,기타,씨티 캐시백 사용
100,프리미엄,마스터/비자 브랜드 서비스
100,유의사항,꼭 확인하세요!
101,대중교통,매일 버스/지하철 이용 시 10% 청구할인
101,점심,매일 전국 모든식당 및 레스토랑 5% 청구할인 (오전 11시~오후2시)
101,통신,통신 7% 청구할인
101,쇼핑,쇼핑 7% 청구할인
101,푸드,"다이닝 10% 청구할인
배달앱 7% 청구할인"
101,영화,영화 30% 청구할인
101,여행/숙박,"국내항공사, 국내면세점 5% 청구할인"
101,도서,서점 7% 청구할인
101,무이자할부,2~3개월 상시 무이자 할부 서비스
101,테마파크,주요 놀이공원 30%~50% 할인
101,유의사항,꼭 확인하세요!
102,항공마일리지,"1,000원당 1 씨티NEW프리미어마일 적립"
102,항공마일리지,씨티NEW프리미어마일 전환 사용안내
102,PP,전세계 공항 라운지 무료 이용(PP카드)
102,공항,"인천공항 다이닝 무료이용(명가의 뜰)
인천공항 무료교통 이용 서비스"
102,프리미엄,프리미엄 서비스 및 VISA SIGNATURE 서비스 제공
102,유의사항,꼭 확인하세요!
104,쇼핑,"대구백화점 5% 전자할인 쿠폰, 무료주차권 제공
대구백화점 2~3개월 상시 무이자할부"
104,생활,"쇼핑, 주유, 엔터테인먼트 등 4~20% 할인"
104,프리미엄,프리미엄 서비스 및 VISA PLATINUM 서비스 제공
104,유의사항,꼭 확인하세요!
105,대형마트,"이마트 5~10% 청구할인
이마트 2~3개월 무이자할부"
105,학원,학원업종 2~5% 청구할인
105,카페,커피전문점 10% 청구할인
105,영화,"인터파크 영화예매 4,000원 청구할인"
105,패밀리레스토랑,VIPS 15% 현장할인
105,유의사항,꼭 확인하세요!
106,주유,"주유소, 충전소 업종 리터당 60원 청구할인"
106,통신,"전화요금, 인터넷이용료, 케이블TV 업종 10% 청구할인"
106,교통,"버스, 지하철, 택시 업종 10% 청구할인"
106,생활,"음식점, 커피전문점, 편의점, 약국 업종 10% 추가 청구할인"
106,교육/육아,"학원, 휘트니스센터 업종 10% 추가 청구할인"
106,유의사항,꼭 확인하세요!
107,충전소,"SK 충전소에서 건당 3만원이상 충전 시 1,500원 정액 청구할인"
107,정비,스피드메이트 차량정비 현장할인 서비스
107,패밀리레스토랑,"3대 패밀리레스토랑(아웃백,VIPS,TGIF) 이용 시 10% 청구할인"
107,무이자할부,"백화점, 대형마트, 정비, 손해보험 업종 2~3개월 무이자할부 서비스"
107,유의사항,꼭 확인하세요!
108,생활,특별 포인트리
108,모든가맹점,기본 포인트리
108,적립,보너스 포인트리
108,유의사항,꼭 확인하세요!
109,주유소,SK에너지 주유시 리터당 100원 청구할인
109,정비,"스피드메이트 엔진오일 무료교환, 차량정비 현장할인 서비스"
109,대중교통,"버스, 지하철 10% 청구할인"
109,유의사항,꼭 확인하세요!
110,공과금,서울도시가스 요금 결제 시 최대 10% 청구할인
110,패밀리레스토랑,"아웃백스테이크하우스, VIPS, TGIF 이용시 10% 청구할인"
110,대중교통,"대중교통 버스, 지하철 5% 청구할인"
110,통신,휴대폰 요금 자동이체시 3천원 정액 청구할인
110,보험,도난보험 무료 가입 서비스
110,해피포인트,해피포인트 가맹점 5% 현장적립
110,유의사항,꼭 확인하세요!
111,모든가맹점,전 가맹점 0.8% 청구할인
111,무이자할부,전 가맹점 2~3개월 무이자할부
111,테마파크,놀이공원 현장할인
111,영화,"맥스무비 홈페이지 예매 시 3,500원 할인"
111,여행/숙박,여행패키지 현장할인
111,해피포인트,커피/베이커리 해피포인트 적립
111,유의사항,꼭 확인하세요!
112,주유,GS칼텍스 리터당 100원 현장할인
112,자동차/하이패스,GS오토오아시스 엔진오일 무료교환 및 정비 할인 서비스
112,교통,버스/지하철 10% 청구할인
112,멤버십포인트,제휴서비스 및 제휴포인트
112,유의사항,꼭 확인하세요!
113,항공마일리지,대한항공 마일리지 1~2마일 적립
113,유의사항,꼭 확인하세요!
114,항공마일리지,아시아나 마일리지 1~2마일 적립
114,유의사항,꼭 확인하세요!
115,주유,"주유소, 충전소 업종 리터당 60원 청구할인"
115,대형마트,대형마트 10% 청구할인
115,통신,"전화요금, 인터넷이용료, 케이블TV 업종 10% 청구할인"
115,교통,"버스, 지하철, 택시 업종 10% 청구할인"
115,해외,해외이용(해외직구) 5% 할인 캐시백
115,생활,"음식점, 커피전문점, 편의점, 약국 업종 10% 추가 청구할인"
115,교육/육아,"학원, 휘트니스센터 업종 10% 추가 청구할인"
115,유의사항,꼭 확인하세요!
116,선택형,홀릭's Choice (쇼핑홀릭 또는 푸드홀릭 중 택1)
116,카페/디저트,커피/제과/아이스크림 5~10% 할인
116,뷰티/피트니스,뷰티업종 최대 10% 할인
116,교통,"대중교통, 택시 10% 할인"
116,APP,앱카드 결제 시 5% 할인
116,영화/문화,"맥스무비 3,500원 할인 및 주요놀이공원 50%할인"
116,기타,연간 리워드 1만점 적립
116,유의사항,꼭 확인하세요!
117,쇼핑,온라인쇼핑 10% 할인
117,캐시백,해외이용 5% 할인 캐시백
117,푸드,음식 업종 5% 할인
117,카페/디저트,커피/제과/아이스크림 최대 10% 할인
117,뷰티/피트니스,뷰티업종 및 올리브영 최대 10% 할인
117,교통,"버스 · 지하철, 택시 10% 할인"
117,APP,앱카드 결제 시 5% 할인
117,영화/문화,"영화 3,500원 할인"
117,테마파크,"롯데월드, 에버랜드, 캐리비안 베이 최대 50% 할인"
117,기타,연간 리워드 1만점 적립
117,여행/숙박,공항 라운지 무료이용 서비스
117,유의사항,꼭 확인하세요!
118,항공마일리지,아시아나 마일리지 1.2~3마일 적립
118,간편결제,KB Good Touch 서비스 이용가능
118,유의사항,꼭 확인하세요!
119,항공마일리지,대한항공 마일리지 1.2~3마일 적립
119,간편결제,KB Good Touch 서비스 이용가능
119,유의사항,꼭 확인하세요!
120,적립,기본적립/생활속 추가적립 서비스
120,해외,해외이용 2.0% 할인 캐시백
120,영화/문화,"맥스무비 영화 3,500원 현장할인"
120,레저/스포츠,놀이공원 30~50% 현장할인
120,유의사항,꼭 확인하세요!
121,대중교통,"버스, 지하철 10% 청구할인"
121,통신,"SKT, KT Olleh, LG U+ 10% 청구할인"
121,주유소,SK주유소(충전소) 리터당 60원 청구할인
121,영화,"인터파크 영화 예매 시 1매당 3,500원 청구할인"
121,테마파크,"롯데월드, 에버랜드, 캐리비안베이 30~50% 할인"
121,해외,해외가맹점 5% 할인캐시백
121,선택형,선택 적립 서비스팩 - 생활/교육/쇼핑/직장인/레저팩 중 택 1
121,기타,"연간 이용에 따른 다담리워드 서비스,
함께하는 기부 서비스"
121,유의사항,꼭 확인하세요!
122,간편결제,"삼성페이, Kmotion 오프라인 모바일결제 5% 청구할인"
122,소셜커머스,"위메프, 쿠팡, 티몬 3대 소셜커머스 5% 청구할인"
122,통신,"SKT, KT, LGU+ 이동통신요금 최대 3,000원 청구할인"
122,대중교통,티머니 후불교통(버스/지하철) 5% 환급할인
122,유의사항,꼭 확인하세요!
123,아이행복,정부 제공 복지서비스(바우처)를 어린이집 및 유치원에서 통합으로 사용할 수 있는 카드
123,병원,병의원 업종 5~10% 청구할인
123,쇼핑,"백화점, 대형마트, 인터넷쇼핑몰 5% 청구할인"
123,교육/육아,"놀이방, 유아전문교육기관, 놀이시설 5% 청구할인"
123,약국,"약국, 산후조리원 5% 청구할인"
123,유의사항,꼭 확인하세요!
124,아이행복,정부 제공 복지서비스(바우처)를 어린이집 및 유치원에서 통합으로 사용할 수 있는 카드
